creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
50854,,5,GB,117,72,27,3,15,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,4,33.33,6,50.0,1,8.33,1,8.33,12,67,64.42,21,20.19,2,1.92,14,13.46,104,0,,0,,0,,0,,0
50906,female,5,US,223,92,33,63,35,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,8,61.54,4,30.77,0,0.0,1,7.69,13,84,40.0,29,13.81,63,30.0,34,16.19,210,0,,0,,0,,0,,0
50919,female,5,US,122,103,14,0,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,12,92.31,1,7.69,0,0.0,0,0.0,13,91,83.49,13,11.93,0,0.0,5,4.59,109,0,,0,,0,,0,,0
50962,custom,5,US,202,70,81,14,37,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,2,15.38,9,69.23,2,15.38,0,0.0,13,68,35.98,72,38.1,12,6.35,37,19.58,189,0,,0,,0,,0,,0
51026,,5,EG,108,22,72,0,14,0,,0,,0,,0,,0,0,0.0,6,100.0,0,0.0,0,0.0,6,0,0.0,2,100.0,0,0.0,0,0.0,2,1,7.69,9,69.23,0,0.0,3,23.08,13,21,24.14,55,63.22,0,0.0,11,12.64,87,0,,0,,0,,0,,0
51039,male,5,US,175,107,25,5,38,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0,9,69.23,3,23.08,0,0.0,1,7.69,13,98,60.87,22,13.66,5,3.11,36,22.36,161,0,,0,,0,,0,,0
51046,,5,GB,108,69,27,2,10,0,,0,,0,,0,,0,0,0.0,17,80.95,0,0.0,4,19.05,21,0,,0,,0,,0,,0,11,84.62,2,15.38,0,0.0,0,0.0,13,58,78.38,8,10.81,2,2.7,6,8.11,74,0,,0,,0,,0,,0
51081,custom,5,US,481,349,78,4,50,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,1,100.0,1,0,,0,,0,,0,,0,7,53.85,3,23.08,1,7.69,2,15.38,13,342,73.23,75,16.06,3,0.64,47,10.06,467,0,,0,,0,,0,,0
51095,male,5,US,123,91,3,4,25,0,,0,,0,,0,,0,3,14.29,0,0.0,0,0.0,18,85.71,21,0,,0,,0,,0,,0,11,84.62,0,0.0,0,0.0,2,15.38,13,77,86.52,3,3.37,4,4.49,5,5.62,89,0,,0,,0,,0,,0
51128,,5,US,171,56,44,59,12,0,,0,,0,,0,,0,1,25.0,1,25.0,2,50.0,0,0.0,4,0,,0,,0,,0,,0,4,30.77,7,53.85,0,0.0,2,15.38,13,51,33.12,36,23.38,57,37.01,10,6.49,154,0,,0,,0,,0,,0
51135,female,5,US,132,78,35,6,13,0,,0,,0,,0,,0,2,28.57,4,57.14,1,14.29,0,0.0,7,0,,0,,0,,0,,0,7,53.85,1,7.69,0,0.0,5,38.46,13,69,61.61,30,26.79,5,4.46,8,7.14,112,0,,0,,0,,0,,0
51146,male,5,US,125,72,41,9,3,0,,0,,0,,0,,0,2,33.33,3,50.0,0,0.0,1,16.67,6,0,,0,,0,,0,,0,9,69.23,4,30.77,0,0.0,0,0.0,13,61,57.55,34,32.08,9,8.49,2,1.89,106,0,,0,,0,,0,,0
51151,custom,5,US,212,72,125,7,8,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,0,,0,,0,,0,,0,0,0.0,11,84.62,0,0.0,2,15.38,13,71,36.22,112,57.14,7,3.57,6,3.06,196,0,,0,,0,,0,,0
51153,female,5,US,145,105,16,4,20,0,,0,,0,,0,,0,1,33.33,2,66.67,0,0.0,0,0.0,3,0,,0,,0,,0,,0,13,100.0,0,0.0,0,0.0,0,0.0,13,91,70.54,14,10.85,4,3.1,20,15.5,129,0,,0,,0,,0,,0
51203,female,5,US,232,49,65,71,47,0,,0,,0,,0,,0,4,44.44,3,33.33,1,11.11,1,11.11,9,0,,0,,0,,0,,0,5,38.46,3,23.08,5,38.46,0,0.0,13,40,19.05,59,28.1,65,30.95,46,21.9,210,0,,0,,0,,0,,0
51209,,5,US,186,57,43,54,32,0,,0,,0,,0,,0,12,46.15,1,3.85,9,34.62,4,15.38,26,0,,0,,0,,0,,0,0,0.0,12,92.31,0,0.0,1,7.69,13,45,30.61,30,20.41,45,30.61,27,18.37,147,0,,0,,0,,0,,0
51268,,5,US,113,50,48,4,11,0,,0,,0,,0,,0,5,50.0,4,40.0,0,0.0,1,10.0,10,0,,0,,0,,0,,0,4,30.77,5,38.46,0,0.0,4,30.77,13,41,45.56,39,43.33,4,4.44,6,6.67,90,0,,0,,0,,0,,0
51397,female,5,US,125,89,30,2,4,0,,0,,0,,0,,0,2,66.67,1,33.33,0,0.0,0,0.0,3,0,,0,,0,,0,,0,12,92.31,0,0.0,0,0.0,1,7.69,13,75,68.81,29,26.61,2,1.83,3,2.75,109,0,,0,,0,,0,,0
51406,male,5,US,381,131,210,5,35,0,,0,,0,,0,,0,6,66.67,3,33.33,0,0.0,0,0.0,9,0,,0,,0,,0,,0,8,61.54,5,38.46,0,0.0,0,0.0,13,117,32.59,202,56.27,5,1.39,35,9.75,359,0,,0,,0,,0,,0
51459,male,5,US,110,82,17,5,6,0,,0,,0,,0,,0,5,71.43,1,14.29,0,0.0,1,14.29,7,0,,0,,0,,0,,0,8,61.54,2,15.38,3,23.08,0,0.0,13,69,76.67,14,15.56,2,2.22,5,5.56,90,0,,0,,0,,0,,0
51467,male,5,VN,163,95,60,6,2,0,,0,,0,,0,,0,19,73.08,7,26.92,0,0.0,0,0.0,26,0,,0,,0,,0,,0,6,46.15,7,53.85,0,0.0,0,0.0,13,40,68.97,18,31.03,0,0.0,0,0.0,58,30,45.45,28,42.42,6,9.09,2,3.03,66
51475,female,5,GB,100,76,16,0,8,0,,0,,0,,0,,0,3,75.0,0,0.0,0,0.0,1,25.0,4,0,,0,,0,,0,,0,9,69.23,2,15.38,0,0.0,2,15.38,13,64,77.11,14,16.87,0,0.0,5,6.02,83,0,,0,,0,,0,,0
51477,,5,US,176,105,38,1,32,0,,0,,0,,0,,0,12,75.0,1,6.25,0,0.0,3,18.75,16,0,,0,,0,,0,,0,7,53.85,6,46.15,0,0.0,0,0.0,13,86,58.5,31,21.09,1,0.68,29,19.73,147,0,,0,,0,,0,,0
51508,male,5,US,152,108,36,3,5,0,,0,,0,,0,,0,67,75.28,22,24.72,0,0.0,0,0.0,89,0,,0,,0,,0,,0,8,61.54,1,7.69,2,15.38,2,15.38,13,33,66.0,13,26.0,1,2.0,3,6.0,50,0,,0,,0,,0,,0
51532,,5,US,204,118,57,6,23,0,,0,,0,,0,,0,4,80.0,0,0.0,0,0.0,1,20.0,5,0,,0,,0,,0,,0,9,69.23,4,30.77,0,0.0,0,0.0,13,105,56.45,53,28.49,6,3.23,22,11.83,186,0,,0,,0,,0,,0
51552,male,5,US,137,123,8,0,6,0,,0,,0,,0,,0,13,81.25,0,0.0,0,0.0,3,18.75,16,0,,0,,0,,0,,0,7,53.85,6,46.15,0,0.0,0,0.0,13,103,95.37,2,1.85,0,0.0,3,2.78,108,0,,0,,0,,0,,0
51632,custom,5,US,387,307,24,12,44,0,,0,,0,,0,,0,35,92.11,0,0.0,0,0.0,3,7.89,38,0,,0,,0,,0,,0,1,7.69,10,76.92,1,7.69,1,7.69,13,271,80.65,14,4.17,11,3.27,40,11.9,336,0,,0,,0,,0,,0
51916,male,5,US,127,36,37,37,17,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,3,23.08,5,38.46,3,23.08,2,15.38,13,32,28.32,32,28.32,34,30.09,15,13.27,113,0,,0,,0,,0,,0
51985,male,5,US,164,128,18,4,14,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,13,92.86,1,7.14,0,0.0,0,0.0,14,115,76.67,17,11.33,4,2.67,14,9.33,150,0,,0,,0,,0,,0
52035,,5,US,154,91,39,16,8,0,,0,,0,,0,,0,0,0.0,2,66.67,1,33.33,0,0.0,3,0,,0,,0,,0,,0,5,35.71,3,21.43,3,21.43,3,21.43,14,86,62.77,34,24.82,12,8.76,5,3.65,137,0,,0,,0,,0,,0
52055,,5,US,147,113,10,1,23,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,12,85.71,1,7.14,1,7.14,0,0.0,14,101,76.52,8,6.06,0,0.0,23,17.42,132,0,,0,,0,,0,,0
52057,male,5,US,139,76,33,13,17,0,,0,,0,,0,,0,0,0.0,1,50.0,0,0.0,1,50.0,2,0,0.0,1,100.0,0,0.0,0,0.0,1,6,42.86,6,42.86,1,7.14,1,7.14,14,70,57.38,25,20.49,12,9.84,15,12.3,122,0,,0,,0,,0,,0
52069,,5,US,107,13,77,2,15,0,,0,,0,,0,,0,0,0.0,1,50.0,1,50.0,0,0.0,2,0,,0,,0,,0,,0,1,7.14,11,78.57,0,0.0,2,14.29,14,12,13.33,65,72.22,1,1.11,12,13.33,90,0,0.0,0,0.0,0,0.0,1,100.0,1
52070,male,5,US,186,73,56,43,14,0,,0,,0,,0,,0,0,0.0,2,100.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,2,14.29,7,50.0,5,35.71,0,0.0,14,70,41.42,47,27.81,38,22.49,14,8.28,169,1,100.0,0,0.0,0,0.0,0,0.0,1
52088,male,5,US,184,82,35,37,30,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,2,100.0,2,0,,0,,0,,0,,0,2,14.29,12,85.71,0,0.0,0,0.0,14,80,47.62,23,13.69,37,22.02,28,16.67,168,0,,0,,0,,0,,0
52097,male,5,US,210,136,41,6,27,0,,0,,0,,0,,0,0,0.0,1,50.0,1,50.0,0,0.0,2,0,,0,,0,,0,,0,13,92.86,1,7.14,0,0.0,0,0.0,14,123,63.4,39,20.1,5,2.58,27,13.92,194,0,,0,,0,,0,,0
52100,male,5,US,156,72,46,22,16,0,,0,,0,,0,,0,0,0.0,8,66.67,4,33.33,0,0.0,12,0,,0,,0,,0,,0,5,35.71,5,35.71,2,14.29,2,14.29,14,67,51.54,33,25.38,16,12.31,14,10.77,130,0,,0,,0,,0,,0
52130,custom,5,US,292,204,34,10,44,1,100.0,0,0.0,0,0.0,0,0.0,1,1,20.0,0,0.0,0,0.0,4,80.0,5,0,,0,,0,,0,,0,11,78.57,2,14.29,0,0.0,1,7.14,14,191,70.22,32,11.76,10,3.68,39,14.34,272,0,,0,,0,,0,,0
52160,female,5,US,104,43,45,11,5,0,,0,,0,,0,,0,2,28.57,4,57.14,1,14.29,0,0.0,7,0,,0,,0,,0,,0,8,57.14,5,35.71,0,0.0,1,7.14,14,33,39.76,36,43.37,10,12.05,4,4.82,83,0,,0,,0,,0,,0
52167,,5,US,299,165,68,35,31,0,,0,,0,,0,,0,4,30.77,1,7.69,3,23.08,5,38.46,13,0,,0,,0,,0,,0,8,57.14,5,35.71,1,7.14,0,0.0,14,153,56.25,62,22.79,31,11.4,26,9.56,272,0,,0,,0,,0,,0
52174,male,5,US,270,193,36,8,33,0,,0,,0,,0,,0,2,33.33,4,66.67,0,0.0,0,0.0,6,0,,0,,0,,0,,0,7,50.0,7,50.0,0,0.0,0,0.0,14,184,73.6,25,10.0,8,3.2,33,13.2,250,0,,0,,0,,0,,0
52180,female,5,GB,125,63,39,2,21,0,,0,,0,,0,,0,2,33.33,3,50.0,0,0.0,1,16.67,6,0,,0,,0,,0,,0,7,50.0,6,42.86,0,0.0,1,7.14,14,54,51.43,30,28.57,2,1.9,19,18.1,105,0,,0,,0,,0,,0
52183,,5,US,457,292,82,17,66,0,,0,,0,,0,,0,3,33.33,3,33.33,1,11.11,2,22.22,9,0,,0,,0,,0,,0,6,42.86,5,35.71,0,0.0,3,21.43,14,283,65.21,74,17.05,16,3.69,61,14.06,434,0,,0,,0,,0,,0
52201,,5,GB,123,53,52,2,16,0,,0,,0,,0,,0,9,40.91,10,45.45,0,0.0,3,13.64,22,0,,0,,0,,0,,0,9,64.29,3,21.43,0,0.0,2,14.29,14,35,40.23,39,44.83,2,2.3,11,12.64,87,0,,0,,0,,0,,0
52203,female,5,US,125,59,52,1,13,0,,0,,0,,0,,0,25,41.67,34,56.67,1,1.67,0,0.0,60,0,,0,,0,,0,,0,10,71.43,3,21.43,0,0.0,1,7.14,14,24,47.06,15,29.41,0,0.0,12,23.53,51,0,,0,,0,,0,,0
52209,,5,US,122,83,32,7,0,0,,0,,0,,0,,0,3,42.86,4,57.14,0,0.0,0,0.0,7,0,,0,,0,,0,,0,5,35.71,9,64.29,0,0.0,0,0.0,14,75,74.26,19,18.81,7,6.93,0,0.0,101,0,,0,,0,,0,,0
52212,female,5,GB,104,36,49,11,8,0,,0,,0,,0,,0,11,44.0,7,28.0,2,8.0,5,20.0,25,0,,0,,0,,0,,0,5,35.71,7,50.0,0,0.0,2,14.29,14,20,30.77,35,53.85,9,13.85,1,1.54,65,0,,0,,0,,0,,0
52258,male,5,VN,119,81,23,5,10,0,,0,,0,,0,,0,5,50.0,5,50.0,0,0.0,0,0.0,10,0,,0,,0,,0,,0,10,71.43,4,28.57,0,0.0,0,0.0,14,66,69.47,14,14.74,5,5.26,10,10.53,95,0,,0,,0,,0,,0
52275,male,5,GB,127,67,54,3,3,0,,0,,0,,0,,0,35,53.85,27,41.54,3,4.62,0,0.0,65,0,,0,,0,,0,,0,11,78.57,3,21.43,0,0.0,0,0.0,14,21,43.75,24,50.0,0,0.0,3,6.25,48,0,,0,,0,,0,,0
52299,custom,5,US,100,42,46,1,11,0,,0,,0,,0,,0,4,57.14,1,14.29,0,0.0,2,28.57,7,0,,0,,0,,0,,0,7,50.0,4,28.57,0,0.0,3,21.43,14,31,39.24,41,51.9,1,1.27,6,7.59,79,0,,0,,0,,0,,0
52303,,5,DE,285,159,107,5,14,0,,0,,0,,0,,0,138,58.97,78,33.33,5,2.14,13,5.56,234,0,,0,,0,,0,,0,1,7.14,12,85.71,0,0.0,1,7.14,14,20,54.05,17,45.95,0,0.0,0,0.0,37,0,,0,,0,,0,,0
52395,,5,US,222,142,42,12,26,0,,0,,0,,0,,0,4,66.67,1,16.67,0,0.0,1,16.67,6,0,,0,,0,,0,,0,9,64.29,4,28.57,0,0.0,1,7.14,14,129,63.86,37,18.32,12,5.94,24,11.88,202,0,,0,,0,,0,,0
52427,custom,5,US,178,93,49,12,24,0,,0,,0,,0,,0,15,71.43,3,14.29,0,0.0,3,14.29,21,0,,0,,0,,0,,0,9,64.29,4,28.57,1,7.14,0,0.0,14,69,48.25,42,29.37,11,7.69,21,14.69,143,0,,0,,0,,0,,0
52491,,5,US,406,205,135,26,40,0,,0,,0,,0,,0,7,77.78,2,22.22,0,0.0,0,0.0,9,0,,0,,0,,0,,0,9,64.29,0,0.0,3,21.43,2,14.29,14,189,49.35,133,34.73,23,6.01,38,9.92,383,0,,0,,0,,0,,0
52609,,5,GB,155,87,37,26,5,0,,0,,0,,0,,0,42,95.45,0,0.0,2,4.55,0,0.0,44,0,,0,,0,,0,,0,10,71.43,4,28.57,0,0.0,0,0.0,14,35,36.08,33,34.02,24,24.74,5,5.15,97,0,,0,,0,,0,,0
52663,,5,US,173,121,25,13,14,0,,0,,0,,0,,0,7,100.0,0,0.0,0,0.0,0,0.0,7,0,,0,,0,,0,,0,10,71.43,4,28.57,0,0.0,0,0.0,14,104,68.42,21,13.82,13,8.55,14,9.21,152,0,,0,,0,,0,,0
52876,male,5,US,127,108,11,3,5,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,14,93.33,0,0.0,0,0.0,1,6.67,15,94,83.93,11,9.82,3,2.68,4,3.57,112,0,,0,,0,,0,,0
52923,male,5,US,154,122,11,11,10,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,13,86.67,1,6.67,0,0.0,1,6.67,15,109,78.42,10,7.19,11,7.91,9,6.47,139,0,,0,,0,,0,,0
52940,male,5,US,118,96,9,1,12,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,13,86.67,1,6.67,0,0.0,1,6.67,15,83,80.58,8,7.77,1,0.97,11,10.68,103,0,,0,,0,,0,,0
52985,male,5,US,145,24,48,36,37,0,,0,,0,,0,,0,0,0.0,4,100.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,5,33.33,4,26.67,3,20.0,3,20.0,15,19,15.08,40,31.75,33,26.19,34,26.98,126,0,,0,,0,,0,,0
53006,female,5,US,126,109,11,1,5,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,9,60.0,6,40.0,0,0.0,0,0.0,15,100,90.91,4,3.64,1,0.91,5,4.55,110,0,,0,,0,,0,,0
53011,female,5,US,130,56,33,4,37,0,,0,,0,,0,,0,0,0.0,0,0.0,0,0.0,10,100.0,10,0,,0,,0,,0,,0,0,0.0,12,80.0,0,0.0,3,20.0,15,56,53.33,21,20.0,4,3.81,24,22.86,105,0,,0,,0,,0,,0
53029,,5,GB,365,240,51,41,33,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,8,53.33,4,26.67,2,13.33,1,6.67,15,232,66.86,44,12.68,39,11.24,32,9.22,347,0,,0,,0,,0,,0
53051,custom,5,US,114,46,52,1,15,1,100.0,0,0.0,0,0.0,0,0.0,1,1,12.5,4,50.0,0,0.0,3,37.5,8,0,,0,,0,,0,,0,4,26.67,11,73.33,0,0.0,0,0.0,15,40,44.44,37,41.11,1,1.11,12,13.33,90,0,,0,,0,,0,,0
53070,male,5,US,254,132,107,5,10,0,,0,,0,,0,,0,1,25.0,1,25.0,0,0.0,2,50.0,4,5,100.0,0,0.0,0,0.0,0,0.0,5,11,73.33,3,20.0,1,6.67,0,0.0,15,114,49.78,103,44.98,4,1.75,8,3.49,229,1,100.0,0,0.0,0,0.0,0,0.0,1
53075,male,5,US,116,56,38,2,20,0,,0,,0,,0,,0,1,25.0,3,75.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,7,46.67,8,53.33,0,0.0,0,0.0,15,48,49.48,27,27.84,2,2.06,20,20.62,97,0,,0,,0,,0,,0
53095,male,5,GB,193,160,5,9,19,0,,0,,0,,0,,0,2,33.33,3,50.0,0,0.0,1,16.67,6,0,,0,,0,,0,,0,13,86.67,1,6.67,1,6.67,0,0.0,15,145,84.3,1,0.58,8,4.65,18,10.47,172,0,,0,,0,,0,,0
53100,male,5,US,103,39,56,4,4,0,,0,,0,,0,,0,1,33.33,1,33.33,1,33.33,0,0.0,3,1,100.0,0,0.0,0,0.0,0,0.0,1,6,40.0,7,46.67,1,6.67,1,6.67,15,31,36.9,48,57.14,2,2.38,3,3.57,84,0,,0,,0,,0,,0
53169,male,5,US,372,302,42,7,21,0,,0,,0,,0,,0,2,50.0,2,50.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,11,73.33,1,6.67,2,13.33,1,6.67,15,289,81.87,39,11.05,5,1.42,20,5.67,353,0,,0,,0,,0,,0
53185,,5,BR,115,93,13,3,6,0,,0,,0,,0,,0,1,50.0,1,50.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,15,100.0,0,0.0,0,0.0,0,0.0,15,77,78.57,12,12.24,3,3.06,6,6.12,98,0,,0,,0,,0,,0
53192,female,5,GB,181,51,48,16,66,0,,0,,0,,0,,0,4,50.0,1,12.5,3,37.5,0,0.0,8,0,,0,,0,,0,,0,8,53.33,4,26.67,0,0.0,3,20.0,15,39,24.68,43,27.22,13,8.23,63,39.87,158,0,,0,,0,,0,,0
53196,male,5,US,125,66,52,1,6,0,,0,,0,,0,,0,34,50.75,32,47.76,1,1.49,0,0.0,67,0,,0,,0,,0,,0,9,60.0,4,26.67,0,0.0,2,13.33,15,23,53.49,16,37.21,0,0.0,4,9.3,43,0,,0,,0,,0,,0
53208,male,5,US,199,153,32,7,7,0,,0,,0,,0,,0,5,55.56,3,33.33,1,11.11,0,0.0,9,0,,0,,0,,0,,0,8,53.33,7,46.67,0,0.0,0,0.0,15,140,80.0,22,12.57,6,3.43,7,4.0,175,0,,0,,0,,0,,0
53265,male,5,GB,107,79,17,3,8,0,0.0,0,0.0,0,0.0,2,100.0,2,17,65.38,7,26.92,0,0.0,2,7.69,26,0,,0,,0,,0,,0,10,66.67,5,33.33,0,0.0,0,0.0,15,52,81.25,5,7.81,3,4.69,4,6.25,64,0,,0,,0,,0,,0
53301,,5,US,121,81,24,3,13,0,,0,,0,,0,,0,2,66.67,0,0.0,1,33.33,0,0.0,3,0,,0,,0,,0,,0,13,86.67,2,13.33,0,0.0,0,0.0,15,66,64.08,22,21.36,2,1.94,13,12.62,103,0,,0,,0,,0,,0
53321,male,5,US,153,113,14,9,17,0,,0,,0,,0,,0,11,68.75,3,18.75,1,6.25,1,6.25,16,0,,0,,0,,0,,0,7,46.67,1,6.67,1,6.67,6,40.0,15,95,77.87,10,8.2,7,5.74,10,8.2,122,0,,0,,0,,0,,0
53344,male,5,US,295,204,50,3,38,0,,0,,0,,0,,0,13,72.22,5,27.78,0,0.0,0,0.0,18,0,,0,,0,,0,,0,11,73.33,1,6.67,2,13.33,1,6.67,15,180,68.7,44,16.79,1,0.38,37,14.12,262,0,,0,,0,,0,,0
53400,custom,5,US,165,119,22,4,20,0,,0,,0,,0,,0,4,80.0,1,20.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,10,66.67,5,33.33,0,0.0,0,0.0,15,105,72.41,16,11.03,4,2.76,20,13.79,145,0,,0,,0,,0,,0
53405,,5,US,1941,1356,308,108,169,0,,0,,0,,0,,0,12,80.0,2,13.33,1,6.67,0,0.0,15,0,,0,,0,,0,,0,10,66.67,3,20.0,0,0.0,2,13.33,15,1334,69.81,303,15.86,107,5.6,167,8.74,1911,0,,0,,0,,0,,0
53442,male,5,US,383,308,37,7,31,0,,0,,0,,0,,0,27,84.38,4,12.5,1,3.13,0,0.0,32,0,,0,,0,,0,,0,14,93.33,1,6.67,0,0.0,0,0.0,15,267,79.46,32,9.52,6,1.79,31,9.23,336,0,,0,,0,,0,,0
53519,male,5,US,113,78,27,1,7,0,,0,,0,,0,,0,2,100.0,0,0.0,0,0.0,0,0.0,2,0,,0,,0,,0,,0,13,86.67,2,13.33,0,0.0,0,0.0,15,63,65.63,25,26.04,1,1.04,7,7.29,96,0,,0,,0,,0,,0
53722,male,5,US,1118,590,383,17,128,0,,0,,0,,0,,0,1,100.0,0,0.0,0,0.0,0,0.0,1,10,62.5,5,31.25,0,0.0,1,6.25,16,9,60.0,3,20.0,0,0.0,3,20.0,15,570,52.49,375,34.53,17,1.57,124,11.42,1086,0,,0,,0,,0,,0
53751,male,5,US,579,522,23,17,17,0,,0,,0,,0,,0,3,100.0,0,0.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,7,46.67,3,20.0,5,33.33,0,0.0,15,512,91.27,20,3.57,12,2.14,17,3.03,561,0,,0,,0,,0,,0
53785,male,5,US,623,331,203,17,72,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,4,25.0,1,6.25,1,6.25,10,62.5,16,327,53.87,202,33.28,16,2.64,62,10.21,607,0,,0,,0,,0,,0
53831,female,5,US,108,32,58,10,8,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,4,25.0,10,62.5,2,12.5,0,0.0,16,28,30.43,48,52.17,8,8.7,8,8.7,92,0,,0,,0,,0,,0
53840,male,5,GB,172,103,30,23,16,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,10,62.5,6,37.5,0,0.0,0,0.0,16,93,59.62,24,15.38,23,14.74,16,10.26,156,0,,0,,0,,0,,0
53855,female,5,US,380,297,50,5,28,0,,0,,0,,0,,0,0,,0,,0,,0,,0,0,,0,,0,,0,,0,10,62.5,5,31.25,1,6.25,0,0.0,16,287,78.85,45,12.36,4,1.1,28,7.69,364,0,,0,,0,,0,,0
53889,,5,US,283,207,51,12,13,0,,0,,0,,0,,0,0,0.0,3,100.0,0,0.0,0,0.0,3,0,,0,,0,,0,,0,10,62.5,6,37.5,0,0.0,0,0.0,16,195,74.43,42,16.03,12,4.58,13,4.96,262,2,100.0,0,0.0,0,0.0,0,0.0,2
53891,male,5,US,333,196,86,20,31,0,,0,,0,,0,,0,0,0.0,0,0.0,1,100.0,0,0.0,1,0,,0,,0,,0,,0,5,31.25,1,6.25,9,56.25,1,6.25,16,190,60.32,85,26.98,10,3.17,30,9.52,315,1,100.0,0,0.0,0,0.0,0,0.0,1
53896,male,5,US,916,589,246,8,73,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,14,87.5,1,6.25,0,0.0,1,6.25,16,575,63.96,244,27.14,8,0.89,72,8.01,899,0,,0,,0,,0,,0
53904,,5,US,109,61,22,9,17,0,,0,,0,,0,,0,0,0.0,1,50.0,1,50.0,0,0.0,2,0,,0,,0,,0,,0,15,93.75,0,0.0,0,0.0,1,6.25,16,46,50.55,21,23.08,8,8.79,16,17.58,91,0,,0,,0,,0,,0
53910,custom,5,US,109,49,23,15,22,0,,0,,0,,0,,0,0,0.0,1,100.0,0,0.0,0,0.0,1,0,,0,,0,,0,,0,14,87.5,1,6.25,0,0.0,1,6.25,16,35,38.04,21,22.83,15,16.3,21,22.83,92,0,,0,,0,,0,,0
53911,female,5,US,112,28,52,23,9,0,,0,,0,,0,,0,0,0.0,1,50.0,0,0.0,1,50.0,2,0,,0,,0,,0,,0,8,50.0,6,37.5,2,12.5,0,0.0,16,20,21.28,45,47.87,21,22.34,8,8.51,94,0,,0,,0,,0,,0
53931,male,5,US,215,135,42,12,26,0,,0,,0,,0,,0,1,20.0,4,80.0,0,0.0,0,0.0,5,0,,0,,0,,0,,0,8,50.0,1,6.25,5,31.25,2,12.5,16,126,64.95,37,19.07,7,3.61,24,12.37,194,0,,0,,0,,0,,0
